,Post id,Channel id,Sentence,Label_HRV
7362,6917,channel1071365669,Его обвиняли в публичном оправдании терроризма (статья 205.2 УК).,0
7363,6917,channel1071365669,Основание прекращения — истечение срока давности привлечения к ответственности.,0
7364,6917,channel1071365669,Суд также постановил отменить Юрию меру пресечения в виде запрета определенных действий после вступления в силу решения суда.,0
7365,6917,channel1071365669,9 июня 2021 года Хованский был задержан и семь месяцев находился под стражей.,0
7366,6917,channel1071365669,"В декабре блогер подал жалобу на необоснованное лишение свободы в Европейский Суд по правам человека, а 29 декабря 2021 года был освобожден из СИЗО под запрет определенных действий.",0
7367,6917,channel1071365669,"Первоначально уголовное дело было возбуждено по части 2 статьи 205.2 УК, поскольку следствие считало, что Хованский исполнил песню про теракт в театре на Дубровке в 2018 году.",0
7368,6917,channel1071365669,"На протяжении всего следствия защита настаивала на неверной квалификации, и в итоге адвокатам удалось доказать, что блогер исполнил песню в 2012 году.",0
7369,6917,channel1071365669,"Тогда подобные действия подпадали под часть 1 статьи 205.2 УК, относящейся к преступлениям средней тяжести и имеющей срок давности привлечения к ответственности шесть лет.",0
7370,6917,channel1071365669,Следствию были представлены надлежащим образом заверенные доказательства точной даты совершения деяния.,0
7371,6917,channel1071365669,В итоге уголовное дело было переквалифицированно на менее тяжкое и направлено в суд. Сегодня суд уголовное преследование прекратил.,0
7372,6917,channel1071365669,Прекращение уголовного преследования Юрия Хованского является основанием для исключения его из Перечня экстремистов и террористов.,0
7373,6917,channel1071365669,В защите работает и поздравления 🎈 принимает адвокат Александр Передрук.,0
7374,4977,channel1078868616,В Украине правоохранители выявили активы крупнейших российских корпораций.,0
7375,4977,channel1078868616,"Как сообщает МВД Украины, установлены 19 украинских компаний, которые находились под контролем «Ростеха», «Роснефти», «Газпрома», «Росатома», «РусАла», «Группы ГМС», «Татнефти» и ряда российских банков.",0
7376,6735,channel1708640823,"‼️💥 Артиллеристы ДНР рассказали, как изменилась военная тактика за время спецоперации",0
7377,6735,channel1708640823,Бойцам пришлось осваивать новые навыки маскировки и учиться по-другому размещать орудия на боевых позициях.,0
7378,6735,channel1708640823,——————————————,0
7379,6735,channel1708640823,"Сбор средств по заявкам бойцов на: бронежилеты, каски, средства наблюдения и спальники.",0
7380,6735,channel1708640823,4817760276707951 (Сбер),0
7381,6538,channel1463721328,"Можна мати гідність, але не мати свободи.",0
7382,6538,channel1463721328,"Можна мати свободу, але не бути гідним її.",0
7383,6538,channel1463721328,"Це цінності, які найкраще розкриваються лише разом.",0
7384,6538,channel1463721328,Ось чому сьогоднішній день має подвійне ім’я.,0
7385,6538,channel1463721328,"Бо Україна має і те, і інше.",0
7386,6538,channel1463721328,І ми не даємо ворогу їх у нас відібрати.,0
7387,6538,channel1463721328,Не лише сьогоднішній – кожен наш день нині боронять і творять гідні й вільні люди.,0
7388,6538,channel1463721328,Нехай так залишається й після нашої перемоги.,0
7389,6538,channel1463721328,З Днем Гідності та Свободи.,0
7390,6538,channel1463721328,Нашим днем.,0
7391,6538,channel1463721328,——,0
7392,6538,channel1463721328,You may have dignity without freedom.,0
7393,6538,channel1463721328,"You may have freedom, but you may not be worthy of it.",0
7394,6538,channel1463721328,These are values that are best revealed together only.,0
7395,6538,channel1463721328,That is why today has a double name.,0
7396,6538,channel1463721328,Because Ukraine has both.,0
7397,6538,channel1463721328,And we do not let the enemy take them away from us.,0
7398,6538,channel1463721328,Not only today - every day of ours is now defended and made by decent and free people.,0
7399,6538,channel1463721328,Let it remain so even after our victory.,0
7400,6538,channel1463721328,Congratulations on the Day of Dignity and Freedom.,0
7401,6538,channel1463721328,Our day.,0
7402,7476,channel1590534742,⚡️ Statement of the Joint Coordination Headquarters for Humanitarian Response #MoD  #Russia  #Ukraine  #HumanitarianResponse  #HumanitarianAid  @mod_russia_en,0
7403,7328,channel1012103617,⚡️Украина просит у НАТО зимнее обмундирование.,0
7404,7328,channel1012103617,С таким запросом к странам НАТО обратился министр обороны Украины Алексей Резников.,0
7405,7328,channel1012103617,Речь идет примерно о 200.000 комплектах зимней формы и теплых палаток (с) Spiegel,0
7406,7328,channel1012103617,Эта история будет вечной.,0
7407,6796,channel1429590454,"В Ярославле в жилом доме произошел взрыв газа НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЕН, РАСПРОСТРАНЕН И (ИЛИ) НАПРАВЛЕН ИНОСТРАННЫМ АГЕНТОМ ПИВОВАРОВЫМ АЛЕКСЕЕМ ВЛАДИМИРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ПИВОВАРОВА АЛЕКСЕЯ ВЛАДИМИРОВИЧА",0
7408,6796,channel1429590454,"В здании на улице Кузнецова обрушилась кровля, сообщает МЧС.",0
7409,6796,channel1429590454,"Из дома эвакуировано 44 человека, 19 человек разместили в пункте временного размещения.",0
7410,6796,channel1429590454,"Один из пострадавших находится в тяжелом состоянии, его госпитализировали в реанимацию ожогового отделения.",0
7411,6796,channel1429590454,"Накануне в Нижневартовске из-за взрыва газа обрушились два этажа пятиэтажки, погибли шесть человек",0
7412,6799,channel1429590454,"МВД нужно набрать 42 тысячи сотрудников, которые будут работать в новых российских субъектах  «У нас огромный некомплект <...> 90 тысяч личного состава.",0
7413,6799,channel1429590454,"Если мы будем <...> за счет него комплектовать новые подразделения на освобожденных территориях, ничего хорошего не получится.",0
7414,6799,channel1429590454,"До 2026 года, на переходный период, нами заявляется потребность в 42 тысячах дополнительной численности, и потом еще восемь тысяч в 2026 году» , — сказал в Госдуме глава министерства Владимир Колокольцев, передает РИА «Новости»",0
7415,6629,channel1425996700,"Искусственно повышать цены, прикрываясь санкциями, недопустимо Поступает много обращений по поводу роста цен.",0
7416,6629,channel1425996700,"Вопросы касаются прежде всего продуктов питания, стоимость которых в ряде регионов увеличилась почти вдвое.",0
7417,6629,channel1425996700,"Также выросли цены на детское питание, подгузники и лекарства.",0
7418,6629,channel1425996700,"У всех есть понимание: в условиях ограничительных мер, введённых в отношении нашей страны, некоторые товары могут дорожать.",0
7419,6629,channel1425996700,"Например, за счет повышения курса валюты или перебоев в поставках из других государств.",0
7420,6629,channel1425996700,"Но когда речь идет о продукции, которая производится и потребляется в России, искусственно повышать цены, прикрываясь санкциями, недопустимо.",0
7421,6629,channel1425996700,"По имеющейся информации, поставщики располагают необходимыми запасами товаров, дефицита нет.",0
7422,6629,channel1425996700,В этом случае рост цен носит необоснованный характер.,0
7423,6629,channel1425996700,Сегодня на пленарном заседании Государственной Думы обсудим этот вопрос с участием главы Федеральной антимонопольной службы.,0
7424,6629,channel1425996700,Планируем провести анализ всей цепочки — от производства до продажи товаров — с целью выявления фактов необоснованного роста цен.,0
7425,6629,channel1425996700,"Наживаться на людях недопустимо, за такое необходимо наказывать.",0
7426,6629,channel1425996700,"Вчера с депутатами обсудили предложения о внесении изменений в федеральное законодательство, которые предоставят Правительству право устанавливать предельные отпускные цены производителей на социально значимые товары и лекарства, а также предельные размеры оптовых и розничных надбавок.",0
7427,6629,channel1425996700,Законопроект также обсудим с Правительством и рассмотрим в приоритетном порядке.,0
7428,6629,channel1425996700,Решение позволит защитить наших граждан от роста цен.,0
7429,4844,channel1231519967,Пока за украинские флаги дают сахар.,0
7430,4844,channel1231519967,"А завтра будут давать соль, спички и новые лапти.",0
7431,4844,channel1231519967,Торопитесь.,0
7432,4844,channel1231519967,Невзоров @nevzorovtv,0
7433,5693,channel1366346975,Сторожевой корабль проекта 1135 желает вам добрейшего утречка!,0
7434,5693,channel1366346975,Фото Артёма Балабина.,0
7435,5615,channel1283359437,"Мощные прилеты по Петровскому району Донецка, Макеевке и Еленовке.",0
7436,5615,channel1283359437,Укронацисты продолжают бить из 155-мм артиллерии.,0
7437,5615,channel1283359437,"В Еленовке под удар попала колония, в которой содержатся украинские военнопленные — один человек погиб.",0
7438,5615,channel1283359437,@voenkorKotenok,0
7439,5377,channel1105313000,"⚡️Глава Мариупольского городского совета Вадим Бойченко озвучил фамилию бывшего депутата от ""ОПЗЖ"" , который перешел на сторону оккупантов в первые дни войны и собственноручно расстреливал мирных жителей, пытавшихся эвакуироваться из осажденного города.",1
7440,5377,channel1105313000,Этого коллаборанта зовут Константин Иващенко.,0
7441,5377,channel1105313000,"""Он корректировал огонь, расстреливал эвакуационные колонны, расстреливал склады с запасами продовольствия и совершал другие военные преступления... Его ждет приговор, уже все подписано украинскими спецслужбами"", – заверил мэр Мариуполя",0
7442,7187,channel1263569229,"Москва вкладывалась в инновации последние несколько лет, но никто даже подумать не мог, насколько это всё будет будет кстати.",0
7443,7187,channel1263569229,Рынок высоких технологий сильно изменился с начала года.,0
7444,7187,channel1263569229,"Кто-то ушёл и не вернулся, кто-то остался, но сигналы подаёт неоднозначные.",0
7445,7187,channel1263569229,"В таких условиях надо действовать решительно, что и делает столица.",0
7446,7187,channel1263569229,"Где ушёл их фастфуд, там уже стал привычным наш.",0
7447,7187,channel1263569229,На место вещевого массмаркета уже пришли российские дизайнеры.,0
7448,7187,channel1263569229,"Даже по игрушкам, которых безжалостно лишили наших детей западные производители, наблюдается наращивание отечественных и весьма приличных.",0
7449,7187,channel1263569229,То же самое и с лекарствами и средствами для реабилитации и лечения.,0
7450,7187,channel1263569229,"Где нужны таблетки, там почти всегда находился наш аналог, который ещё и стоит меньше.",0
7451,7187,channel1263569229,"Но надо идти дальше, смотреть на вопрос шире.",0
7452,7187,channel1263569229,В связи с этим медицина как раз и стала одной из главных статей трат столицы на инновации и импортозамещение.,0
7453,7187,channel1263569229,Ведь без этого нельзя обеспечивать здоровое население и смену поколений.,0
7454,7187,channel1263569229,"И так уж совпало, что параллельным курсом идёт другая история — военная.",0
7455,7187,channel1263569229,"Там сейчас очень важное наличие как отечественных протезов, так и специальных средств для заживления тканей.",0
7456,7187,channel1263569229,Об одной из таких разработок рассказано здесь .,0
7457,7187,channel1263569229,"Московские биорезорбируемые изделия, восстанавливают хрящевую ткань, всё уже оттестировано.",0
7458,7187,channel1263569229,"Компания готова нарастить производство под нужны не только общества, но и военного ведомства.",0
7459,7187,channel1263569229,"И таких компаний, работающих как на фронт, так и на тыл хватает по всей России.",0
7460,7187,channel1263569229,"Созданные в московских и других инновационных центрах страны разработки в текущей ситуации могут не просто получить путь в жизнь, но и стать частью одной большой истории по импортозамещению.",0
7461,7187,channel1263569229,"Ведь главное сейчас наладить производство так, чтобы ни от кого не нуждаться ни в чём, а то завтра у тебя есть поставки, послезавтра тебя их лишат.",0
7462,7187,channel1263569229,На это вся страна пойти никак не может и полагаться можно только на себя.,0
7463,4397,channel1145781893,"🎧  Україна «втратила 200 тисяч» солдатів, Столтенберг «вимагає територіальних поступок», у Києві «закликають відмовитися від метро» як спадщини Радянського Союзу –  — ці та інші фейки й маніпуляції росіян розбирає Вадим Міський у свіжому випуску подкасту за 15 червня.",0
7464,4397,channel1145781893,"🎧  Запрошуємо підписуватися 😌 і слухати, #подкаст доступний на всіх популярних подкастингових платформах:",0
7465,4357,channel1145781893,24 лютого всі локальні медіа Харківщини припинили роботу — на територію області вторглася російська армія.,0
7466,4357,channel1145781893,"За іронією долі, саме цього дня, в четвер, виходили друком майже всі газети області.",0
7467,4357,channel1145781893,"Останній, раритетний номер листоноші згодом доносили передплатникам, але далеко не всюди.",0
7468,4357,channel1145781893,Останнє число газети «Обрії Ізюмщини» до читачів так і не дійшло.,0
7469,4357,channel1145781893,Як видання «Обрії Ізюмщини» відродилося в онлайні після евакуації і що редактор видання Костянтин Григоренко планує зробити після перемоги читайте тут:,0
7470,5123,channel1145781893,"СБУ виявила ознаки розголошення інформації в інтерв’ю військового, яке було оприлюднено в ЗМІ.",0
7471,5123,channel1145781893,Видання та прізвище війcькового не згадуються.,0
7472,5123,channel1145781893,Раніше на сайті «РБК-Україна» вийшло інтерв’ю генерал-майора Дмитра Марченка.,0
7473,5123,channel1145781893,"У ньому він, зокрема, розповів, про те, чому Росія перемкнула увагу на південь, який ймовірний план атаки окупантів і чому їхні сценарії щодо приєднання Херсона дають збій.",0
7474,5123,channel1145781893,Ішлося під час розмови з генералом і про стратегічні плани росіян.,0
7475,6774,channel1288236400,"Сожрали всё, что получили от СССР.",0
7476,6774,channel1288236400,Перспектив развития на Украине нет.,0
7477,6774,channel1288236400,Чтобы удержать власть необходимо быть антирусским.,0
7478,6774,channel1288236400,Подписывайтесь на Великоросс-Эфир,0
7479,4211,channel1429590454,#ньюсдня  Главное к исходу четверга (05.05 ):,0
7480,4211,channel1429590454,— Украинского блогера Анатолия Шария задержали в Испании по запросу Киева — Украина обвиняет его в госизмене и нарушении равноправия граждан.,0
7481,4211,channel1429590454,"Суд оставил Шария на свободе под подпиской о невыезде, ему запрещено покидать Испанию",0
7482,4211,channel1429590454,— Еще 344 человека эвакуировали в Запорожье — они приехали из Мариуполя и близлежащих населенных пунктов.,0
7483,4211,channel1429590454,"Ранее в контролируемое Украиной Запорожье приехали более сотни гражданских, находившихся на «Азовстали»",0
7484,4211,channel1429590454,— В Мариуполе побывали замглавы администрации президента Сергей Кириенко и секретарь генсовета «Единой России» Андрей Турчак,0
7485,4211,channel1429590454,— Владимир Путин провел телефонный разговор с премьер-министром Израиля Нафтали Беннетом,0
7486,6750,channel1708640823,‼️🇺🇦🏴‍☠️ Брошенный штаб украинских боевиков из 72-й бригады ВСУ в районе Светлодарска,0
7487,6750,channel1708640823,За 2 дня до освобождения Светлодарска бойцами ЛНР нацисты 72 бригады бежали из своих расположений.,0
7488,6750,channel1708640823,"Сегодня военные ЛНР посетили штаб 72 бригады который ""эвакуировался"" полностью еще когда союзные войска были на подходе к городу.",0
7489,6750,channel1708640823,Расположен штаб был в частной вилле.,0
7490,6750,channel1708640823,"Оборудован подвальным убежищем с несколькими входами, узлом радио связи, местами отдыха, спортзалом и столовой.",0
7491,6750,channel1708640823,"Жить комфортно ВСУ умеют, а вот воевать могут только с гражданскими, от военных они бегут.",0
7492,6750,channel1708640823,——————————————,0
7493,6750,channel1708640823,Сбор средств на БПЛА,0
7494,6750,channel1708640823,DJI Mavic 3 бойцам СВО,0
7495,6750,channel1708640823,РФ и гуманитарную,0
7496,6750,channel1708640823,помощь мирным жителям.,0
7497,6750,channel1708640823,4817760276707951 (Сбер),0
7498,7325,channel1012103617,"⚡️Российские ракетные удары за последние два дня разрушили 30% энергетической инфраструктуры Украины, сообщил украинский министр энергетики Герман Галущенко .",0
7499,7325,channel1012103617,"По его словам, РФ впервые с начала вооруженного конфликта «решительно нацелилась» на энергетические объекты страны.",0
7500,7325,channel1012103617,"Может ещё 5 дней также поработаем, доведём до 100%, чтобы закрыть вопрос?",0
7501,6602,channel1164348791,"ВНИМАНИЕ, 18+.",0
7502,6602,channel1164348791,"Значит, смотрите, люди добрые.",0
7503,6602,channel1164348791,Украинские ракетчики и артиллерия уже несколько раз нанесли удары по нашим центрам принятия решения.,0
7504,6602,channel1164348791,С результатом.,0
7505,6602,channel1164348791,"Центры небольшие, но важные.",0
7506,6602,channel1164348791,"Я не пишу здесь где, когда, сколько, и кого.",0
7507,6602,channel1164348791,Чтоб не выдавать военную тайну.,0
7508,6602,channel1164348791,"Кто в теме, тот поймет: если уж репортер Сладков и его коллеги знают, значит знают и многие другие.",0
7509,6602,channel1164348791,А вопрос-то у меня простой: когда это блядство закончится?,0
7510,6602,channel1164348791,"Вы можете выебать ВПК, чтоб у нас, наконец, профилактические «штучки-дрючки» появились?",0
7511,6602,channel1164348791,!,0
7512,6602,channel1164348791,Спасибо тебе старина Эзоп за твой язык.,0
7513,6602,channel1164348791,"Уж и напрямую говорили, но, некоторым ответственным за направление лицам хоть ссы в глаза, все Божья роса.",0
7514,4261,channel1280273449,‼️Харківська область!,0
7515,4261,channel1280273449,‼️Волинська область!,0
7516,4261,channel1280273449,‼️Івано-Франківська область!,0
7517,4261,channel1280273449,‼️Хмельницька область!,0
7518,4261,channel1280273449,Тривога!,0
7519,6053,channel1609484409,⏺ Военное положение.,0
7520,6053,channel1609484409,Что это значит?,0
7521,6053,channel1609484409,⚡️ Введут комендантский час.,0
7522,6053,channel1609484409,За нарушение - до 30 суток ареста.,0
7523,6053,channel1609484409,⚡️ Алкоголь продавать практически не будут.,0
7524,6053,channel1609484409,"⚡️ Въезд и выезд на территории, где введено ВП, будут на особом контроле.",0
7525,6053,channel1609484409,⚡️ Организуют территориальную оборону.,0
7526,6053,channel1609484409,"Гражданских могут привлечь к восстановлению разрушенных зданий и т.д. Приплыли, блин 🤦‍♂️  ПОДПИСАТЬСЯ НА КАНАЛ I ПРЕДЛОЖИТЬ НОВОСТИ",0
7527,5298,channel1197363285,"❗️Пишут, что прилетело и в Харьков!",0
7528,5298,channel1197363285,Напомним 👇👇👇,0
7529,5298,channel1197363285,❌ Никаких фото и видео,0
7530,5298,channel1197363285,❌ Никаких локаций,0
7531,5298,channel1197363285,"До тех пор, пока не поступит официальная информация!",0
7532,5298,channel1197363285,УС > Подписаться,0
7533,6402,channel1572748754,Генассамблея ООН,0
7534,6402,channel1572748754,приняла рекомендательную резолюцию о возмещении Россией ущерба Украине.,0
7535,6402,channel1572748754,Выводы:,0
7536,6402,channel1572748754,1.,0
7537,6402,channel1572748754,Англосаксы явно пытаются наскрести юридическую основу для воровства незаконно арестованных российских активов.,0
7538,6402,channel1572748754,2.,0
7539,6402,channel1572748754,"Пусть примут такую же рекомендацию о полном возмещении США ущерба Корее, Вьетнаму, Ираку, Югославии и другим многочисленным пострадавшим от американцев и НАТО.",0
7540,6402,channel1572748754,3.,0
7541,6402,channel1572748754,Иначе это похоже на начало агонии ООН в качестве главного международного института по примирению.,0
7542,6402,channel1572748754,Конец будет мучительным для всего международного сообщества.,0
7543,6402,channel1572748754,Проживём и без такой организации «объединённых наций»…,0
7544,6731,channel1708640823,‼️🇷🇺 Международная ассоциация бокса AIBA допустила спортсменов из России и Беларуси к соревнованиям,0
7545,6731,channel1708640823,"В ассоциации убеждены, что политика не должна оказывать никакого влияния на спорт. Следовательно, всем спортсменам должны быть предоставлены равные условия, сказано в заявлении.",0
7546,6731,channel1708640823,——————————————,0
7547,6731,channel1708640823,Сбор средств по заявкам бойцов на: БПЛА DJI Mavic 3 4817760276707951 (Сбер),0
7548,6068,channel1609484409,"❗️США полагают, что за убийством Дарьи Дугиной стоят власти Украины, которые действовали без ведома американских кураторов⚡️ ПОДПИСАТЬСЯ НА КАНАЛ I ПРЕДЛОЖИТЬ НОВОСТЬ",0
7549,6584,channel1164348791,​ ​ УКРАИНА.,0
7550,6584,channel1164348791,НАКОПЛЕНИЕ БОЛИ.,0
7551,6584,channel1164348791,"СТРАТЕГИЯ СПЕЦИАЛЬНОЙ ВОЕННОЙ ОПЕРАЦИИ, ПОИСК ЛОГИКИ.",0
7552,6584,channel1164348791,"Психогенная боль — это боль , связанная с появлением эмоционального конфликта или психологических проблем, которых достаточно, чтобы сделать заключение, что именно они являются главной причиной боли .",0
7553,6584,channel1164348791,(Определение ВОЗ 1992 год).,0
7554,6584,channel1164348791,Короче.,0
7555,6584,channel1164348791,"Мы бьемся не только в поле и в городах, идет соревнование, кто кому больше причинит боли, и кто скорчившись осядет, не сможет действовать дальше.",0
7556,6584,channel1164348791,"Но это, для начала, речь о психогенной боли, даже фантомной.",0
7557,6584,channel1164348791,"Есть еще один фактор, на мой взгляд.",0
7558,6584,channel1164348791,Это увеличение суммы реальных потерь.,0
7559,6584,channel1164348791,"Личный состав уходит на небо, система коммуникаций превращается в труху.",0
7560,6584,channel1164348791,"Кровь (горючее, новая техника, боеприпасы) есть но тромбы (разбитые мосты) не дают ей идти в конечности.",0
7561,6584,channel1164348791,"Это, как боксерское накопление боли: боец наносит сопернику не впечатляющие удары в туловище, бьет по печени, в район сердца.",0
7562,6584,channel1164348791,Вроде всего ничего.,0
7563,6584,channel1164348791,"А к восьмому раунду соперник, не пропуская ударов в голову, уже тяжело дышит и еле стоит на ногах.",0
7564,6584,channel1164348791,"И как бы секундант (НАТО) не обмахивал его между раундами полотенцем, не внушал, что, мол, держись, у нас, мол, большое будущее - силы тают.",0
7565,6584,channel1164348791,Остается добить.,0
7566,6584,channel1164348791,Может так и у нас все происходит?,0
7567,6584,channel1164348791,Тогда вопрос: когда же противник тяжело задышит?,0
7568,7612,channel1765760307,❗❗❗ЛЕТИТ 100 РАКЕТ - Евгений Карась (политик Украины) @two_brothers_2,0
7569,6622,channel1425996700,"⚡️С 1 июня на 10% будут увеличены прожиточный минимум, пенсии неработающим пенсионерам и минимальный размер оплаты труда.",0
7570,6622,channel1425996700,Соответствующее поручение сегодня дано Президентом РФ Владимиром Путиным.,0
7571,6622,channel1425996700,"Важное решение, которое защитит наших граждан, позволит компенсировать рост инфляции.",0
7572,6622,channel1425996700,Все социальные обязательства будут выполнены.,0
7573,6622,channel1425996700,"В начале года по инициативе главы государства пенсии уже были проиндексированы на 8,6%.",0
7574,6535,channel1463721328,"In this war, the Russian army will forever inscribe itself in world history as perhaps the most barbaric and inhuman army in the world.",0
7575,6535,channel1463721328,"Purposefully killing civilians, destroying residential neighborhoods, civilian infrastructure, using all kinds of weapons for this, including those prohibited by international conventions, is the signature of the Russian army.",0
7576,6535,channel1463721328,"And this is vileness, which will mark the Russian state as a source of absolute evil for generations.",0
7577,4176,channel1429590454,Суд в Киеве приговорил российского военного Вадима Шишимарина к пожизненному сроку Его признали виновным по статье о нарушении законов и обычаев войны (часть 2 статьи 438 УК Украины).,0
7578,4176,channel1429590454,Это первый в Украине суд над российским военным.,0
7579,4176,channel1429590454,"Ранее 21-летний Шишимарин заявил в украинском суде, что полностью признает вину",0
7580,6519,channel1231519967,"Привет, пытаемся выложить вторую часть встречи в Тель-Авиве, пока не очень получается.",0
7581,6519,channel1231519967,"Но, выложим все равно.",0
7582,6519,channel1231519967,Несколько позже.,0
7583,6519,channel1231519967,"Тут своеобразный, верблюжий интернет.",0
7584,6519,channel1231519967,Невзоров,0
7585,5518,channel1109403194,Очередное видеосвидетельство зверства тербатов.,0
7586,5518,channel1109403194,"Человек на лестничной клетке садистски орудует ножом, медленно убивая человека, которого заподозрили в сотрудничестве с Россией.",1
7587,5518,channel1109403194,Жуткие кадры.,0
7588,5518,channel1109403194,"Зеленский, это ты разрешил.",0
7589,5518,channel1109403194,@sashakots,0
7590,6762,channel1288236400,Реально операторы БПЛА снайперы,0
7591,5747,channel1472280635,❗️В Запорожской области (подконтрольной ВС РФ части) начали применять российские #законы .,0
7592,5747,channel1472280635,"Местная полиция уже руководствуется Уголовным и Административным кодексами РФ, — сообщил представитель военной администрации региона Владимир Рогов",0
7593,7295,channel1441564230,Революция,0
7594,7295,channel1441564230,"Многие недооценивают масштаба и глубины тех процессов, которые стартовали сейчас внутри системы с подачи президента – это настоящая революция сверху.",0
7595,7295,channel1441564230,"Тема Донбасса и санкций Запада стала катализатором той самой ускоренной «национализации элит», о которой мы говорили ранее, и, судя по всему, президент пошёл на этот шаг осознанно, и будет использовать эскалацию конфликта с Западом для проведения масштабных чисток элит и пересмотра всех глобальных правил игры внутри системы.",0
7596,7295,channel1441564230,Вслед за членами Совбеза очередь «публичной присяги» на верность режиму и государству дошла до членов федерального собрания  -  депутатов Госдумы и членов Совфеда.,0
7597,7295,channel1441564230,"Мы все помним, как сложно дались эти публичные заявления для членов Совбеза и только догадываться можем, как сложно восприняли решение о решительном размежевании с Западом непубличные влиятельные акторы, в том числе в ближайшем окружении президента, которым есть что терять на Западе – у кого там счета, активы, дети, жены и любовницы.",0
7598,7295,channel1441564230,Но текущие политические реалии и необъявленная война с Западом ставит вопрос ребром – с Момоной или государством.,0
7599,7295,channel1441564230,"И каждому предстоит сделать этот персональный выбор – чаша санкций сия никого не минует, хотя кто-то всё же пытается избежать.",0
7600,7295,channel1441564230,"Примечательно, что на заседание Госдумы по вопросу признания ДНР и ЛНР отсутствовали 50 из 450 депутатов – настоящая эпидемия «абсентеизма», которая несвойственна этому созыву Госдумы.",0
7601,7295,channel1441564230,Не все готовы напевать хит «никаких больше вечеринок».,0
7602,7295,channel1441564230,"Всё-таки для кого-то «шоппинг в Милане, вечеринки в Сент-Тропе и бриллианты в Антверпене», которые грозил отнять у элит главный евродипломат Боррель – все-таки имеют ценность.",0
7603,7295,channel1441564230,"Конечно, можно сделать ссылку на коронавирус, Жириновский, вон, до сих пор в ЦКБ, но не мы одни думаем, что вспышка коронавируса наложилась на вспышку хитрости.",0
7604,7295,channel1441564230,"«Кремлевские врачи» уже внимательно изучают «болезнь» очень богатых депутатов, неожиданно постигшую их прямо накануне важнейшего заседания.",0
7605,7295,channel1441564230,"Керосина в пламя подозрений добавили и англосаксы, которые включили в санкционный список 391 депутата из 450, а, к примеру, «Новые люди» и часть влительных подАПшных единоросов, которые на первом заседании голосовали против обращения к президенту о признании ЛДНР не вошли в американский санкционный список.",0
7606,7295,channel1441564230,"Если «партия Совбеза» проголосовала единогласно в поддержку решения президента, то в других кремлевских партиях мы можем наблюдать пока не протест, но признаки легкого саботажа – особенно внутри либеральной партии, которая дистанцирована от Кремля и сидит на финансовых потоках.",0
7607,7295,channel1441564230,"Впереди эпидемия политического дезертирства, громкие разводы, переезды, переделы потрясения и глобальные кадровые перетурбации.",0
7608,7295,channel1441564230,Наступает время большой политической турбулентности.,0
7609,7295,channel1441564230,"Как мы и предупреждали ранее, англосаксы, которые знают, что Россию нельзя завоевать, но можно развалить изнутри -  объявляют всеобщую мобилизацию всех своих спящих агентов.",0
7610,7295,channel1441564230,Все их санкции – это попытка ангажировать завязанные на них финансовые элиты на борьбу против путинского режима.,0
7611,7295,channel1441564230,"Свои каминг-ауты по методичкам уже сделали пехотинцы англосаксов, всякие Гозманы и прочие Макаревичи - но сейчас черед наступает за «полковниками» и «генералами», обладающими властными полномочиями и финансовыми возможностями - Дядя Сэм и Королева-мать зовут.",0
